DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TuvoTrabajo,Educacion,Sexo,Edad,TrabajaPerú,FACTOR07,Situación de Vulnerabilidad
Selva,100601,016834,138,11,1,Secundaria Completa,Hombre,23,0,167.275634765625,Vulnerable No Pobre
Selva,100601,016834,138,11,1,Secundaria Completa,Hombre,22,0,167.275634765625,Vulnerable No Pobre
Selva,100602,016830,597,11,1,Sin Nivel,Hombre,52,0,163.66227722168,Pobre Extremo
Selva,100602,016830,597,11,1,Primaria Incompleta,Mujer,53,0,163.66227722168,Pobre Extremo
Selva,100602,016830,598,11,1,Primaria Completa,Hombre,39,0,163.66227722168,Vulnerable No Pobre
Selva,100602,016830,598,11,1,Sin Nivel,Mujer,38,0,163.66227722168,Vulnerable No Pobre
Selva,100602,016830,598,11,1,Secundaria Incompleta,Hombre,19,0,163.66227722168,Vulnerable No Pobre
Selva,100602,016830,599,11,1,Sin Nivel,Mujer,83,0,163.66227722168,Pobre No Extremo
Selva,100602,016830,600,11,1,Primaria Incompleta,Mujer,28,0,163.66227722168,Pobre No Extremo
Selva,100602,016841,005,11,0,Primaria Incompleta,Mujer,65,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,005,11,1,Sin Nivel,Hombre,48,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,005,11,1,Secundaria Completa,Mujer,38,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,005,11,0,Secundaria Completa,Mujer,29,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,005,11,1,Secundaria Incompleta,Mujer,27,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,006,11,1,Secundaria Incompleta,Mujer,40,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,007,11,1,Primaria Incompleta,Mujer,44,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,007,11,0,Secundaria Completa,Hombre,19,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,073,11,1,Secundaria Incompleta,Hombre,47,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,073,11,1,Sin Nivel,Mujer,72,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,073,11,0,Primaria Completa,Hombre,39,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,077,11,1,Primaria Completa,Hombre,48,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,077,11,1,Primaria Incompleta,Mujer,58,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,078,11,1,Secundaria Incompleta,Hombre,45,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,078,11,1,Primaria Incompleta,Mujer,51,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,078,11,1,Secundaria Completa,Hombre,21,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,078,11,1,Secundaria Completa,Hombre,20,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,080,11,1,Primaria Incompleta,Hombre,53,0,138.849731445313,Vulnerable No Pobre
Selva,100602,016841,080,11,1,Secundaria Incompleta,Hombre,24,0,138.849731445313,Vulnerable No Pobre
Selva,100604,016734,047,11,1,Primaria Completa,Mujer,47,0,76.0961227416992,Pobre No Extremo
Selva,100604,016734,047,11,0,Secundaria Completa,Mujer,21,0,76.0961227416992,Pobre No Extremo
Selva,100604,016734,047,11,1,Primaria Incompleta,Hombre,74,0,76.0961227416992,Pobre No Extremo
Selva,100604,016734,047,11,0,Primaria Completa,Mujer,70,0,76.0961227416992,Pobre No Extremo
Selva,100604,016744,067,11,1,Secundaria Completa,Hombre,63,0,66.0461273193359,Pobre No Extremo
Selva,100604,016744,067,11,0,Primaria Incompleta,Mujer,56,0,66.0461273193359,Pobre No Extremo
Selva,100604,016744,081,11,1,Primaria Completa,Hombre,41,0,66.0461273193359,Pobre No Extremo
Selva,100604,016744,081,11,0,Primaria Incompleta,Mujer,40,0,66.0461273193359,Pobre No Extremo
Selva,100604,016744,108,11,1,Superior No Universitaria Completa,Hombre,61,0,66.0461273193359,Vulnerable No Pobre
Selva,100604,016744,108,11,1,Primaria Incompleta,Mujer,52,0,66.0461273193359,Vulnerable No Pobre
Selva,100604,016744,108,11,0,Superior Universitaria Completa,Mujer,29,0,66.0461273193359,Vulnerable No Pobre
Selva,100604,016744,108,11,1,Superior No Universitaria Completa,Hombre,28,0,66.0461273193359,Vulnerable No Pobre
Selva,100604,016744,121,11,1,Secundaria Incompleta,Hombre,62,0,66.0461273193359,Vulnerable No Pobre
Selva,100604,016744,121,11,0,Secundaria Completa,Mujer,67,0,66.0461273193359,Vulnerable No Pobre
Selva,100604,016744,121,11,1,Superior No Universitaria Completa,Mujer,29,0,66.0461273193359,Vulnerable No Pobre
Selva,100604,016749,029,11,1,Primaria Incompleta,Mujer,75,0,123.355690002441,Pobre Extremo
Selva,100604,016749,029,11,1,Primaria Incompleta,Mujer,43,0,123.355690002441,Pobre Extremo
Selva,100604,016749,061,11,1,Superior No Universitaria Incompleta,Hombre,36,0,123.355690002441,Pobre No Extremo
Selva,100604,016749,061,11,1,Primaria Completa,Mujer,35,0,123.355690002441,Pobre No Extremo
Selva,100604,016749,077,11,1,Secundaria Completa,Mujer,49,0,123.355690002441,Pobre No Extremo
Selva,100604,016749,094,11,1,Primaria Incompleta,Hombre,58,0,123.355690002441,Pobre No Extremo
Selva,100604,016749,094,11,0,Primaria Incompleta,Mujer,57,0,123.355690002441,Pobre No Extremo
Selva,100604,016844,081,11,1,Primaria Completa,Mujer,44,0,163.66227722168,Vulnerable No Pobre
Selva,100604,016844,081,11,0,Secundaria Completa,Mujer,19,0,163.66227722168,Vulnerable No Pobre
Selva,100604,016844,082,11,1,Secundaria Incompleta,Hombre,33,0,163.66227722168,Pobre No Extremo
Selva,100604,016844,082,11,0,Secundaria Incompleta,Mujer,31,0,163.66227722168,Pobre No Extremo
Selva,100604,016844,083,11,1,Secundaria Completa,Hombre,34,0,163.66227722168,Vulnerable No Pobre
Selva,100604,016844,083,11,1,Superior No Universitaria Completa,Mujer,29,0,163.66227722168,Vulnerable No Pobre
Selva,100604,016844,229,11,1,Primaria Incompleta,Hombre,63,0,163.66227722168,Vulnerable No Pobre
Selva,100604,016844,230,11,1,Primaria Incompleta,Hombre,70,0,163.66227722168,Vulnerable No Pobre
Selva,100604,016845,020,11,1,Superior No Universitaria Incompleta,Hombre,41,0,167.275634765625,Vulnerable No Pobre
Selva,100604,016845,020,11,1,Secundaria Completa,Mujer,29,0,167.275634765625,Vulnerable No Pobre
Selva,100604,016845,058,11,1,Secundaria Completa,Mujer,37,0,167.275634765625,Vulnerable No Pobre
Selva,100604,016845,061,11,1,Secundaria Completa,Hombre,47,0,167.275634765625,Vulnerable No Pobre
Selva,100604,016845,061,11,1,Primaria Incompleta,Mujer,35,0,167.275634765625,Vulnerable No Pobre
Selva,100604,016845,063,11,1,Primaria Incompleta,Hombre,64,0,167.275634765625,Pobre Extremo
Selva,100604,016845,063,11,1,Sin Nivel,Mujer,54,0,167.275634765625,Pobre Extremo
Selva,100605,016733,082,11,1,Secundaria Incompleta,Hombre,45,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,082,11,1,Secundaria Incompleta,Mujer,41,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,082,11,1,Superior Universitaria Incompleta,Hombre,22,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,082,11,0,Superior Universitaria Incompleta,Hombre,18,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,104,11,1,Primaria Completa,Mujer,60,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,104,11,1,Secundaria Completa,Hombre,40,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,104,11,1,Secundaria Completa,Hombre,31,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,104,11,0,Superior No Universitaria Incompleta,Mujer,20,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016733,125,11,1,Primaria Completa,Hombre,35,0,118.996566772461,Pobre No Extremo
Selva,100605,016733,125,11,1,Secundaria Incompleta,Mujer,31,0,118.996566772461,Pobre No Extremo
Selva,100605,016733,187,11,1,Superior No Universitaria Completa,Hombre,34,0,118.996566772461,Vulnerable No Pobre
Selva,100605,016836,253,11,1,Primaria Completa,Hombre,57,0,145.753067016602,Vulnerable No Pobre
Selva,100605,016836,254,11,1,Secundaria Completa,Hombre,37,0,145.753067016602,Pobre Extremo
Selva,100605,016836,254,11,1,Primaria Completa,Mujer,32,0,145.753067016602,Pobre Extremo
Selva,100605,016836,255,11,1,Secundaria Completa,Mujer,58,0,145.753067016602,Vulnerable No Pobre
Selva,100605,016836,255,11,1,Secundaria Incompleta,Hombre,55,0,145.753067016602,Vulnerable No Pobre
Selva,100605,016836,256,11,1,Primaria Completa,Hombre,55,0,145.753067016602,Pobre No Extremo
Selva,100605,016836,256,11,1,Secundaria Completa,Mujer,56,0,145.753067016602,Pobre No Extremo
Selva,100605,016836,256,11,1,Superior Universitaria Incompleta,Mujer,33,0,145.753067016602,Pobre No Extremo
Selva,100605,016836,639,11,1,Primaria Incompleta,Hombre,97,0,145.753067016602,Pobre No Extremo
Selva,100605,016836,639,11,1,Sin Nivel,Mujer,86,0,145.753067016602,Pobre No Extremo
Selva,100605,016836,640,11,1,Primaria Incompleta,Mujer,59,0,145.753067016602,Vulnerable No Pobre
Selva,100605,016836,640,11,1,Secundaria Incompleta,Hombre,19,0,145.753067016602,Vulnerable No Pobre
Selva,100605,016836,640,11,1,Secundaria Incompleta,Hombre,19,0,145.753067016602,Vulnerable No Pobre
Selva,100605,016836,641,11,1,Primaria Incompleta,Hombre,31,0,145.753067016602,Pobre Extremo
Selva,100605,016836,641,11,1,Primaria Completa,Mujer,25,0,145.753067016602,Pobre Extremo
Selva,100605,016836,642,11,1,Primaria Incompleta,Hombre,58,0,145.753067016602,Pobre Extremo
Selva,100605,016836,642,11,1,Primaria Incompleta,Mujer,55,0,145.753067016602,Pobre Extremo
Selva,100605,016836,642,11,1,Primaria Completa,Mujer,30,0,145.753067016602,Pobre Extremo
Selva,100605,016836,642,11,0,Primaria Incompleta,Mujer,27,0,145.753067016602,Pobre Extremo
Selva,100605,020608,017,11,1,Secundaria Completa,Mujer,38,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,017,11,1,Secundaria Completa,Hombre,44,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,018,11,1,Primaria Completa,Hombre,50,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,018,11,1,Secundaria Incompleta,Mujer,46,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,018,11,1,Superior Universitaria Completa,Mujer,27,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,018,11,1,Superior Universitaria Incompleta,Mujer,19,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,019,11,1,Primaria Completa,Hombre,42,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,019,11,1,Superior No Universitaria Completa,Mujer,35,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,137,11,1,Superior Universitaria Incompleta,Hombre,67,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,137,11,1,Sin Nivel,Mujer,65,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,137,11,1,Secundaria Incompleta,Hombre,37,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,138,11,1,Sin Nivel,Mujer,69,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,139,11,1,Secundaria Completa,Hombre,67,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,139,11,1,Secundaria Incompleta,Mujer,64,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,139,11,1,Superior Universitaria Incompleta,Mujer,22,0,138.849731445313,Vulnerable No Pobre
Selva,100605,020608,140,11,1,Primaria Completa,Hombre,68,0,138.849731445313,Pobre No Extremo
Selva,100605,020608,140,11,1,Primaria Completa,Mujer,49,0,138.849731445313,Pobre No Extremo
Selva,100605,020608,140,11,1,Secundaria Completa,Mujer,26,0,138.849731445313,Pobre No Extremo
Selva,100605,020608,140,11,1,Secundaria Completa,Hombre,41,0,138.849731445313,Pobre No Extremo
Selva,100606,016739,013,11,1,Primaria Incompleta,Mujer,41,0,116.767944335938,Vulnerable No Pobre
Selva,100606,016739,013,11,1,Primaria Incompleta,Hombre,41,0,116.767944335938,Vulnerable No Pobre
Selva,100606,016739,028,11,1,Primaria Incompleta,Hombre,49,0,116.767944335938,Vulnerable No Pobre
Selva,100606,016739,028,11,1,Primaria Incompleta,Hombre,20,0,116.767944335938,Vulnerable No Pobre
Selva,100606,016739,044,11,1,Sin Nivel,Mujer,62,0,116.767944335938,Vulnerable No Pobre
Selva,100606,016739,044,11,1,Superior Universitaria Incompleta,Hombre,19,0,116.767944335938,Vulnerable No Pobre
Selva,100606,016739,044,11,0,Superior No Universitaria Incompleta,Mujer,21,0,116.767944335938,Vulnerable No Pobre
Selva,100606,016739,090,11,1,Secundaria Incompleta,Hombre,41,0,116.767944335938,Pobre No Extremo
Selva,100606,016739,090,11,0,Secundaria Completa,Mujer,34,0,116.767944335938,Pobre No Extremo
Selva,100606,016739,090,11,0,Primaria Incompleta,Hombre,64,0,116.767944335938,Pobre No Extremo
Selva,100606,016739,090,11,1,Primaria Incompleta,Mujer,55,0,116.767944335938,Pobre No Extremo
Selva,100606,016739,105,11,1,Primaria Completa,Mujer,39,0,116.767944335938,Vulnerable No Pobre
Selva,100607,016835,065,11,1,Primaria Completa,Hombre,48,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,065,11,1,Primaria Incompleta,Mujer,37,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,067,11,1,Primaria Incompleta,Hombre,57,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,067,11,1,Secundaria Incompleta,Mujer,42,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,068,11,1,Secundaria Incompleta,Hombre,37,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,068,11,1,Primaria Incompleta,Mujer,37,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,068,11,1,Secundaria Completa,Hombre,18,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,144,11,1,Primaria Completa,Hombre,66,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,144,11,1,Secundaria Incompleta,Mujer,58,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,145,11,1,Primaria Incompleta,Hombre,47,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,145,11,1,Primaria Completa,Mujer,45,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,146,11,1,Secundaria Completa,Mujer,26,0,138.849731445313,Vulnerable No Pobre
Selva,100607,016835,148,11,1,Primaria Incompleta,Hombre,31,0,138.849731445313,Pobre No Extremo
Selva,100607,016835,148,11,1,Primaria Incompleta,Mujer,28,0,138.849731445313,Pobre No Extremo
Selva,100607,016838,033,11,1,Primaria Completa,Hombre,67,0,167.275634765625,Vulnerable No Pobre
Selva,100607,016838,033,11,1,Primaria Incompleta,Mujer,57,0,167.275634765625,Vulnerable No Pobre
Selva,100607,016838,164,11,1,Primaria Completa,Hombre,43,0,167.275634765625,Pobre No Extremo
Selva,100607,016838,164,11,1,Secundaria Incompleta,Mujer,31,0,167.275634765625,Pobre No Extremo
Selva,100607,016838,165,11,1,Primaria Completa,Hombre,45,0,167.275634765625,Vulnerable No Pobre
Selva,100607,016838,168,11,1,Superior Universitaria Incompleta,Hombre,43,0,167.275634765625,Vulnerable No Pobre
Selva,100607,016838,168,11,1,Primaria Completa,Mujer,42,0,167.275634765625,Vulnerable No Pobre
Selva,100607,016838,169,11,1,Primaria Incompleta,Mujer,33,0,167.275634765625,Vulnerable No Pobre
Selva,100607,016838,171,11,1,Sin Nivel,Mujer,54,0,167.275634765625,Pobre No Extremo
Selva,100607,016838,172,11,1,Secundaria Completa,Hombre,28,0,167.275634765625,Pobre No Extremo
Selva,100607,016838,172,11,1,Primaria Incompleta,Mujer,31,0,167.275634765625,Pobre No Extremo
Selva,100608,016730,012,11,1,Secundaria Completa,Hombre,44,0,2.40300559997559,Pobre No Extremo
Selva,100608,016730,012,11,0,Secundaria Incompleta,Mujer,42,0,2.40300559997559,Pobre No Extremo
Selva,100608,016730,024,11,0,Primaria Completa,Hombre,80,0,2.40300559997559,Pobre No Extremo
Selva,100608,016730,024,11,0,Primaria Completa,Mujer,76,0,2.40300559997559,Pobre No Extremo
Selva,100608,016730,084,11,1,Superior Universitaria Incompleta,Hombre,61,0,2.40300559997559,Vulnerable No Pobre
Selva,100608,016730,084,11,1,Primaria Completa,Mujer,56,0,2.40300559997559,Vulnerable No Pobre
Selva,100608,016730,084,11,1,Superior Universitaria Incompleta,Hombre,23,0,2.40300559997559,Vulnerable No Pobre
Selva,100608,016750,060,11,0,Secundaria Completa,Mujer,46,0,133.546859741211,Pobre No Extremo
Selva,100608,016753,137,11,1,Secundaria Completa,Hombre,64,0,123.355690002441,Vulnerable No Pobre
Selva,100608,016753,137,11,1,Primaria Completa,Mujer,59,0,123.355690002441,Vulnerable No Pobre
Selva,100608,016753,137,11,1,Secundaria Completa,Hombre,32,0,123.355690002441,Vulnerable No Pobre
Selva,100609,016833,050,11,1,Secundaria Incompleta,Mujer,44,0,167.275634765625,Pobre No Extremo
Selva,100609,016833,052,11,1,Primaria Incompleta,Hombre,64,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,052,11,1,Sin Nivel,Mujer,62,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,052,11,1,Secundaria Completa,Mujer,22,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,123,11,1,Primaria Incompleta,Hombre,47,1,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,123,11,1,Primaria Incompleta,Mujer,46,1,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,123,11,1,Superior No Universitaria Incompleta,Mujer,18,1,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,125,11,1,Primaria Incompleta,Hombre,54,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,125,11,1,Secundaria Incompleta,Hombre,23,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,126,11,1,Secundaria Incompleta,Hombre,70,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,126,11,0,Primaria Incompleta,Mujer,66,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,126,11,0,Superior No Universitaria Incompleta,Mujer,20,0,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,127,11,1,Secundaria Completa,Hombre,32,1,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,127,11,1,Primaria Incompleta,Mujer,26,1,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,128,11,1,Primaria Completa,Hombre,36,1,167.275634765625,Vulnerable No Pobre
Selva,100609,016833,128,11,1,Primaria Completa,Mujer,33,1,167.275634765625,Vulnerable No Pobre
Selva,100609,016846,004,11,1,Primaria Incompleta,Hombre,55,0,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,004,11,1,Secundaria Incompleta,Mujer,55,0,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,004,11,0,Secundaria Completa,Mujer,18,0,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,004,11,0,Secundaria Completa,Mujer,32,0,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,032,11,1,Primaria Incompleta,Hombre,58,0,145.753067016602,Pobre No Extremo
Selva,100609,016846,032,11,1,Primaria Incompleta,Mujer,55,0,145.753067016602,Pobre No Extremo
Selva,100609,016846,032,11,1,Primaria Completa,Hombre,34,0,145.753067016602,Pobre No Extremo
Selva,100609,016846,032,11,0,Sin Nivel,Mujer,27,0,145.753067016602,Pobre No Extremo
Selva,100609,016846,041,11,1,Sin Nivel,Mujer,58,0,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,041,11,1,Secundaria Completa,Hombre,23,0,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,051,11,1,Primaria Completa,Hombre,31,1,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,051,11,0,Secundaria Incompleta,Mujer,38,1,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,061,11,1,Secundaria Incompleta,Hombre,58,0,145.753067016602,Vulnerable No Pobre
Selva,100609,016846,079,11,1,Primaria Completa,Hombre,41,0,145.753067016602,Pobre No Extremo
Selva,100609,016846,079,11,0,Primaria Completa,Mujer,40,0,145.753067016602,Pobre No Extremo
Selva,100901,016741,056,11,1,Primaria Completa,Hombre,56,0,133.546859741211,Vulnerable No Pobre
Selva,100901,016745,051,11,1,Secundaria Completa,Hombre,50,0,118.996566772461,Pobre No Extremo
Selva,100901,016745,051,11,1,Secundaria Incompleta,Mujer,42,0,118.996566772461,Pobre No Extremo
Selva,100901,016745,085,11,1,Primaria Incompleta,Hombre,45,0,118.996566772461,Vulnerable No Pobre
Selva,100901,016745,085,11,1,Primaria Incompleta,Mujer,42,0,118.996566772461,Vulnerable No Pobre
Selva,100901,016840,015,11,1,Primaria Incompleta,Hombre,35,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,015,11,0,Secundaria Completa,Mujer,32,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,063,11,1,Secundaria Incompleta,Hombre,20,0,167.275634765625,Pobre No Extremo
Selva,100901,016840,063,11,1,Secundaria Completa,Mujer,20,0,167.275634765625,Pobre No Extremo
Selva,100901,016840,064,11,1,Secundaria Incompleta,Hombre,42,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,064,11,1,Primaria Incompleta,Mujer,37,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,064,11,1,Secundaria Incompleta,Hombre,20,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,065,11,1,Sin Nivel,Mujer,75,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,068,11,1,Secundaria Incompleta,Hombre,39,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,068,11,0,Primaria Incompleta,Mujer,36,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,071,11,1,Superior No Universitaria Incompleta,Mujer,42,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016840,071,11,1,Primaria Incompleta,Hombre,40,0,167.275634765625,Vulnerable No Pobre
Selva,100901,016848,009,11,1,Secundaria Incompleta,Mujer,32,0,138.849731445313,Pobre Extremo
Selva,100901,016848,011,11,1,Superior No Universitaria Incompleta,Hombre,40,0,138.849731445313,Vulnerable No Pobre
Selva,100901,016848,011,11,1,Secundaria Incompleta,Mujer,34,0,138.849731445313,Vulnerable No Pobre
Selva,100901,016848,096,11,1,Primaria Incompleta,Hombre,54,0,138.849731445313,Vulnerable No Pobre
Selva,100901,016848,096,11,1,Sin Nivel,Mujer,52,0,138.849731445313,Vulnerable No Pobre
Selva,100901,016848,096,11,1,Secundaria Completa,Mujer,31,0,138.849731445313,Vulnerable No Pobre
Selva,100901,016848,097,11,1,Sin Nivel,Hombre,81,0,138.849731445313,Vulnerable No Pobre
Selva,100901,016848,097,11,1,Sin Nivel,Mujer,77,0,138.849731445313,Vulnerable No Pobre
Selva,100901,016848,098,11,1,Primaria Completa,Hombre,48,0,138.849731445313,Pobre No Extremo
Selva,100901,016848,098,11,1,Primaria Completa,Mujer,40,0,138.849731445313,Pobre No Extremo
Selva,100901,016848,098,11,1,Secundaria Incompleta,Hombre,18,0,138.849731445313,Pobre No Extremo
Selva,100901,016848,099,11,1,Secundaria Completa,Hombre,33,0,138.849731445313,Pobre No Extremo
Selva,100901,016848,099,11,1,Secundaria Incompleta,Mujer,28,0,138.849731445313,Pobre No Extremo
Selva,100902,016735,086,11,1,Primaria Incompleta,Hombre,35,0,69.0185699462891,Vulnerable No Pobre
Selva,100902,016735,086,11,1,Primaria Completa,Mujer,27,0,69.0185699462891,Vulnerable No Pobre
Selva,100902,016735,143,11,1,Secundaria Completa,Mujer,34,0,69.0185699462891,Vulnerable No Pobre
Selva,100902,016837,001,11,1,Primaria Completa,Hombre,35,0,167.275634765625,Vulnerable No Pobre
Selva,100902,016837,001,11,1,Secundaria Incompleta,Mujer,34,0,167.275634765625,Vulnerable No Pobre
Selva,100902,016837,045,11,1,Primaria Incompleta,Hombre,55,0,167.275634765625,Pobre No Extremo
Selva,100902,016837,045,11,0,Sin Nivel,Mujer,34,0,167.275634765625,Pobre No Extremo
Selva,100902,016837,048,11,1,Primaria Incompleta,Hombre,71,0,167.275634765625,Vulnerable No Pobre
Selva,100902,016837,049,11,1,Sin Nivel,Mujer,39,0,167.275634765625,Pobre No Extremo
Selva,100902,016837,049,11,1,Sin Nivel,Hombre,74,0,167.275634765625,Pobre No Extremo
Selva,100902,016847,049,11,1,Primaria Completa,Hombre,65,0,145.753067016602,Vulnerable No Pobre
Selva,100902,016847,049,11,1,Primaria Completa,Mujer,56,0,145.753067016602,Vulnerable No Pobre
Selva,100902,016847,051,11,1,Secundaria Completa,Hombre,67,0,145.753067016602,Vulnerable No Pobre
Selva,100902,016847,051,11,0,Superior No Universitaria Completa,Mujer,52,0,145.753067016602,Vulnerable No Pobre
Selva,100902,016847,051,11,1,Superior Universitaria Completa,Hombre,21,0,145.753067016602,Vulnerable No Pobre
Selva,100903,016832,019,11,1,Secundaria Incompleta,Hombre,25,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,019,11,0,Secundaria Incompleta,Mujer,22,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,052,11,1,Secundaria Completa,Hombre,28,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,052,11,0,Secundaria Completa,Mujer,27,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,074,11,1,Secundaria Incompleta,Mujer,51,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,074,11,1,Secundaria Completa,Hombre,54,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,095,11,1,Superior Universitaria Completa,Hombre,47,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,095,11,0,Primaria Incompleta,Mujer,42,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,095,11,0,Secundaria Completa,Mujer,22,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,095,11,1,Secundaria Completa,Hombre,20,0,163.66227722168,Vulnerable No Pobre
Selva,100903,016832,115,11,1,Secundaria Completa,Mujer,44,0,163.66227722168,Vulnerable No Pobre
Selva,120301,017219,016,11,1,Secundaria Incompleta,Hombre,45,0,178.119735717773,Vulnerable No Pobre
Selva,120301,017219,016,11,1,Primaria Completa,Mujer,40,0,178.119735717773,Vulnerable No Pobre
Selva,120301,017219,016,11,1,Secundaria Completa,Mujer,22,0,178.119735717773,Vulnerable No Pobre
Selva,120301,017219,042,11,1,Secundaria Completa,Mujer,39,0,178.119735717773,Pobre Extremo
Selva,120301,017226,010,11,1,Superior No Universitaria Incompleta,Hombre,20,0,178.119735717773,Vulnerable No Pobre
Selva,120301,017226,010,11,1,Superior Universitaria Incompleta,Mujer,27,0,178.119735717773,Vulnerable No Pobre
Selva,120301,017226,065,11,1,Superior Universitaria Incompleta,Mujer,32,0,178.119735717773,Vulnerable No Pobre
Selva,120301,017226,079,11,1,Superior Universitaria Incompleta,Mujer,49,0,178.119735717773,Pobre No Extremo
Selva,120301,017226,079,11,1,Superior No Universitaria Incompleta,Hombre,68,0,178.119735717773,Pobre No Extremo
Selva,120301,017226,079,11,1,Secundaria Completa,Mujer,18,0,178.119735717773,Pobre No Extremo
Selva,120301,017235,047,11,1,Primaria Completa,Hombre,64,0,199.004653930664,Vulnerable No Pobre
